Name,Gender,Honor,URL,Year
"Friedhelm Jasbinscheck","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
"Elisabeth Dunst","female","Kärntner Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
"Christian Wegscheider","male","Kärntner Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
"Mario Moritz","male","Kärntner Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
"Patrick Nürnberger","male","Kärntner Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
"Herbert Hauser","male","Kärntner Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
"Friedrich Dohr","male","Kärntner Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
"Karl Bodner","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=749","2024"
"Albert Kreiner","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=751","2024"
"Markus Winkler","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Arnulf Müller","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Lorenz Geiger","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Manuel Patterer","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Gerald Seifried","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Klaus Jäger","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Gerhard Mandl","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Janine Grafenauer","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Christoph Hausmann","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Marcus Kasper","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Josef Schützenhofer","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Franz Moser","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Karin Stampfer","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Volker Hering","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Martina Erlacher","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Alexander Stecher","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Ewald Schlowak","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Christian Slug","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Manuel Trodt","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Kevin Roschmann","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Florian Trebuch","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Bernhard Novak","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Sandra Müller","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Franz Blatnik","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Alexandra Grunow","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Edith Nessmann","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Bernard Heiser","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Kurt Smole","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Eva Adamik","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Georg Krois","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Heinz Vollmer","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Erich Stocker","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Claudia Egger","female","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Gert Klösch","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Klaus Brandner","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Bernd Riepan","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Dietmar Stückler","male","Ehrenurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=745","2024"
"Karl Gailer","male","Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=744","2024"
"Ludwig Konrad","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=743","2024"
"Elisabeth Ellison-Kramer","female","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=738","2024"
"Karl Kuchler","male","Kärntner Lorbeer für ehrenamtliche Tätigkeit in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=739","2024"
"Anna Missoni","female","Kärntner Lorbeer für ehrenamtliche Tätigkeit in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=739","2024"
"Arno Kohlweg","male","Kärntner Lorbeer für ehrenamtliche Tätigkeit in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=739","2024"
"Katharina Lobnig","female","Sportleistungsmedaille des Landes in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=735","2024"
"Paul Bacher","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=729","2024"
"Bruno Strobl","male","Großes Goldenes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=731","2024"
"Erich Hudelist","male","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=731","2024"
"Klaus Jakob Pernul","male","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=731","2024"
"Helmut Ebner","male","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=731","2024"
"Sonja Ruppitsch","female","Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=731","2024"
"Gernot Murko","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=728","2024"
"Janet Paulitsch","female","Kärntner Landestierschutzpreis","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=727","2024"
"Daniela Ranftler","female","Kärntner Landestierschutzpreis","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=727","2024"
"Anna Volpini de Maestri","female","Kärntner Landestierschutzpreis","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=727","2024"
"Valentina Bürger","female","Kärntner Landestierschutzpreis Hauptpreis","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=727","2024"
"Emma Steindorfer","female","Kärntner Landestierschutzpreis Sonderpreis","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=727","2024"
"Hermann Hellwagner","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=725","2024"
"Heiko Gigler","male","Sportleistungsmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=724","2024"
"Julia Sciancalepore","female","Urkunde mit Dank und Anerkennung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=724","2024"
"Thomas Partl","male","Großes Goldenes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=721","2024"
"Ingrid Gasser","female","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=721","2024"
"Bernhard Sadovnik","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=721","2024"
"Roman Verdel","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=721","2024"
"Zalka Kuchling","female","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=721","2024"
"Wilhelm Wadl","male","Berufstitel Professor","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=722","2024"
"Huby Mayer","male","Berufstitel Professor","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=718","2024"
"Sieglinde Sumper","female","Ehrenzeichen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Walter Zettinig","male","Ehrenzeichen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Maria Graf","female","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Luise Wasserbacher","female","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Monika Honis","female","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Georg Eder","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Werner Gritschacher","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Siegfried Pfeiffer","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Philipp Offner","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Celine Hufnagel","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Wolfram Glader","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=714","2024"
"Gerhard Lexer","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=711","2024"
"Christian Mucha","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=707","2024"
"Benjamin Wakounig","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=709","2024"
"Lara Vadlau","female","Sportleistungsmedaille in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=706","2024"
"Herbert Unterberger","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=704","2024"
"Arnulf Prasch","male","Berufstitel Professor","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=700","2024"
"Janko Ferk","male","Ehrenkreuz für Wissenschaft und Kunst","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=700","2024"
"Josef Pachler","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=700","2024"
"Melissa Köck","female","Sportleistungsmedaille in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=700","2024"
"Peter Heilinger","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=700","2024"
"Hubert Lamprecht","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=700","2024"
"Helmut Manzenreiter","male","Dank- und Anerkennungsurkunde des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=696","2024"
"Johannes Hahn","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=694","2024"
"Gernot Steinthaler","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=688","2024"
"Franz Bachhiesl","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=690","2024"
"Johannes Vouk","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=686","2024"
"Johann Lederer","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=683","2024"
"Otto Poms","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=683","2024"
"Albert Strießnig","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=683","2024"
"Dagmar Sucher","female","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=683","2024"
"Karl Heinz Inselsbacher","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=683","2024"
"Franz Tamegger","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=683","2024"
"Carmen Nickel-Unterholzer","female","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=683","2024"
"Marina Mahler","female","Ehrenzeichen für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=680","2024"
"Armin Assinger","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=676","2024"
"Reinhard Hartl","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=673","2024"
"Albert Jank","male","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=672","2024"
"Andreas Miklautz","male","Kärntner Landeswappen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=671","2024"
"Judith Spicker","female","Kärntner Landeswappen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=671","2024"
"Günther Tschachler","male","Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=668","2024"
"Gerhild Hartweger","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=664","2024"
"Ina Maria Lerchbaumer","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=664","2024"
"Gottfried Riepl","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=664","2024"
"Franz Schier","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=664","2024"
"Johann Drescher","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=664","2024"
"Thomas Rapatz","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=664","2024"
"Sandra Venus","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=662","2024"
"Helmut Petschar","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=661","2024"
"Gottfrieda Lamprecht","female","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=653","2024"
"Igor Pucker","male","Großes Goldenes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=650","2024"
"Otmar Striednig","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=649","2024"
"Werner Müller","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=646","2024"
"Franz Kohlmayer","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=641","2024"
"Bruno Rassinger","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Cornelia Friesser","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Elisabeth Moser","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Alexandra Pletz","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Felix Wagner","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Mario Druml","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Rafael Ellersdorfer","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Daniel Krammer","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Mert Ünver","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Teresa Nößler","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
"Robert Aznach","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=638","2024"
